id,user_id,category_id,title,description,thumbnail_url,author,created_at,updated_at,type,site,maker_id,linkurl,isbn,jan,item_code,popularity,artist_id
310686,NULL,13,満天のゴール,舞台は星空が美しい医療過疎地。人生どん底のシングルマザー、人生に責められ続ける医師、人生をあきらめている老女、３人の出会いが、人生を変えてゆくー希望をもたらす、人間味あふれる医療小説。,https://item-shopping.c.yimg.jp/i/j/bookoffonline_0018951981,藤岡 陽子,2022-01-09 03:41:57,2022-02-21 01:23:46,external,yahoo,91,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookoffonline%2F0018951981.html,9784093864800,9784093864800,NULL,NULL,NULL
310688,NULL,13,〈新版〉夜明けを待ちながら,「この本は答えを出す本ではありません。旨いやりかたや世渡りの技術を伝授する本でもありません。ぼくと同じように、夜と朝との狭間に、ひたすら自分との対話を繰り返すような人への、目くばせの合図のようなものです」（「開幕のベルにかえて」より）。自殺の問題、生きる意味について、病苦、老い、死への不安、将来や人間関係の悩み…読者の手紙にこたえるかたちで書かれた新しい人生相談形式のエッセイ。命がよみがえる、生きる羅針盤。新装版で復活！！,https://item-shopping.c.yimg.jp/i/j/vaboo_va1030443434u20,五木 寛之,2022-01-09 03:41:58,2022-02-21 01:23:47,external,yahoo,1251,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva1030443434u20.html,9784344431034,9784344431034,NULL,NULL,NULL
310690,NULL,13,坂の上の雲 四,明治三十七年二月、日露は戦端を開いた。豊富な兵力を持つ大国に挑んだ、戦費もろくに調達できぬ小国…。少将秋山好古の属する第二軍は遼東半島に上陸した直後から、苦戦の連続であった。また連合艦隊の参謀・少佐真之も堅い砲台群でよろわれた旅順港に潜む敵艦隊に苦慮を重ねる。緒戦から予断を許さない状況が現出した。,https://item-shopping.c.yimg.jp/i/j/netoff_0000934796,司馬 遼太郎,2022-01-09 03:41:58,2022-02-21 01:23:47,external,yahoo,1544,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0000934796.html,9784167105792,9784167105792,NULL,NULL,NULL
310692,NULL,13,カーサの猫村さん旅の手帖,出張先で猫村さんが見たのは…。旭川、角館、平泉。喜多方、会津若松…猫村ねこ、出張レポート。,https://item-shopping.c.yimg.jp/i/j/boox_bk-483872439x,ほしよりこ,2022-01-09 03:41:58,2022-02-21 01:23:48,external,yahoo,118,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-483872439x.html,9784838724390,9784838724390,NULL,NULL,NULL
310694,NULL,13,honey 映画ノベライズ,ビビリでヘタレ、「怖い、無理」が口癖の奈緒。高校に入ったら自分を変える！と思ったのもつかの間、入学式の日に派手にケンカをしていた赤い髪の不良男子、鬼瀬くんに呼び出された！？でも彼の第一声は「結婚を前提につきあってください！」…怖いと思ってた鬼瀬くんの優しさや意外な素顔に触れて、どんどん彼のことが好きになる奈緒。最高に甘い初恋のゆくえは！？,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4086801809,下川 香苗/目黒 あむ,2022-01-09 03:41:58,2022-02-21 01:23:48,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4086801809.html,9784086801805,9784086801805,NULL,NULL,NULL
310696,NULL,13,ファミリーツリー,少年は、父のいとこにあたる少女に恋をした。彼は両親への歯がゆい思いや情けない自分へのいらだちを抱えながら、曾祖母たち近しい大人に見守られ、大切な存在への想いを糧に成長してゆく。著者ならではの五感に響く筆致で、命のつながりの煌めきを描き出す物語。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4591129136,小川糸,2022-01-09 03:41:58,2022-02-21 01:23:49,external,yahoo,153,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4591129136.html,9784591129135,9784591129135,NULL,NULL,NULL
310726,NULL,13,大きなさよなら どくだみちゃんとふしばな5,「ほうっておいても、あっという間にそのときは来る。みんな同じように地上から消えて、思い出だけが残る。だから、泥水を飲むような思いをしたり、甘い蜜を舐めたり、月を眺めたり、友達と笑いながらごはんを食べたりしてゆっくり歩こう」。大切な友と愛犬、愛猫を看取り、悲しみの中で著者が見つけた人生の光とは。心揺さぶる名エッセイ。,https://item-shopping.c.yimg.jp/i/j/vaboo_va0956443434u20,吉本 ばなな,2022-01-09 03:42:00,2022-02-21 01:23:56,external,yahoo,1251,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva0956443434u20.html,9784344430952,9784344430952,NULL,NULL,NULL
310728,NULL,13,砂男（上）,ある激しい雪の夜、一人の男がストックホルム郊外の鉄道線路沿いで保護された。それは、ベストセラー作家レイダルの１３年前に行方不明になった息子ミカエルだった。彼は、自分と妹フェリシアを誘拐した人物を「砂男」と呼んだー。当時、国家警察のヨーナ警部は捜査にあたったが、それがきっかけで彼の人生は一変していた。相棒サムエルとユレックという男を逮捕。判決後、男は不吉な言葉を吐き、閉鎖病棟に収容される。そこへ妹の監禁場所を知るため、公安警察のサーガが潜入捜査を開始する！,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4594083668,ラーシュ・ケプレル/瑞木 さやこ,2022-01-09 03:42:00,2022-02-21 01:23:56,external,yahoo,1558,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4594083668.html,9784594083663,9784594083663,NULL,NULL,NULL
310744,NULL,13,走れメロス改版,人間の信頼と友情の美しさを、簡潔な力強い文体で表現した『走れメロス』など、安定した実生活のもとで多彩な芸術的開花を示した中期の代表的短編集。「富士には、月見草がよく似合う」とある一節によって有名な『富岳百景』、著者が得意とした女性の独白体の形式による傑作『女生徒』、１０年間の東京生活を回顧した『東京八景』ほか、『駈込み訴え』『ダス・ゲマイネ』など全９編。,https://item-shopping.c.yimg.jp/i/j/vaboo_va9048109404u30,太宰治,2022-01-09 03:42:01,2022-02-21 01:24:00,external,yahoo,113,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva9048109404u30.html,9784101006062,9784041099049,NULL,NULL,NULL
310746,NULL,13,ネメシスの使者,死刑判決を免れた殺人犯たちの家族が、次々に殺される事件が起きたー。現場に残されていたのは、ギリシア神話に登場する「義憤」の女神を意味する「ネメシス」という血文字。事件は遺族による加害者家族への復讐か、それとも司法に対する挑戦か？司法システムと死刑制度を正面から取り上げた社会派ミステリ。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4167914360,中山 七里,2022-01-09 03:42:01,2022-02-21 01:24:01,external,yahoo,1544,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4167914360.html,9784167914363,9784167914363,NULL,NULL,NULL
310755,NULL,13,アガリ率5％アップ何切る,この本の何切るを解けば、アガリ率Ｎｏ．１！多面待ちを「形」で覚え、たくさんアガって勝ちましょう。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4801921906,小林 剛/竹内 隆之,2022-01-09 03:42:01,2022-02-21 01:24:03,external,yahoo,114,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4801921906.html,9784801921900,9784801921900,NULL,NULL,NULL
310757,NULL,13,槍使いと、黒猫。15,仲間の冒険者たちと、依頼者の美女“コレクター”から頼まれた仕事をこなしたシュウヤ。その後、彼は以前手に入れた秘宝“トラペゾヘドロン”を使い、不思議な鏡を通じて地底世界を探索することに。そこで出会ったのは、ノームの大教団の美人指導者・アムだった。デビルズマウンテンこと“独立地下火山都市”まで彼女の護衛を引き受けたシュウヤは、地底で意外な再会を遂げるとともに、異形の神々を信奉する魔神帝国の怪物たちと遭遇するが！？「小説家になろう」発の大人気アクションファンタジー、シュウヤが新たな冒険の舞台に立つ最新弾！,https://s.yimg.jp/images/sh/noimage/300x300.gif,健康/市丸きすけ,2022-01-09 03:42:02,2022-02-21 01:24:03,external,yahoo,145,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Famiami%2Fmed-book-022768.html,9784798625744,9784798625744,NULL,NULL,NULL
310761,NULL,13,殺しのパレード,ケラーが今回依頼されたターゲットは、メジャーリーグの野球選手。球場へ足を運んだケラーは、その選手が通算四百本塁打、三千安打の大記録を目前にしていることを知る。仕事を逡巡するケラーがとった行動とは？上記の『ケラーの指名打者』をはじめ、ゴルフ場が隣接する高級住宅地に住む富豪、ケラーと共通の趣味をもつ切手蒐集家、集団訴訟に巻き込まれる金融会社役員など、仕事の手筈が狂いながらも、それぞれの「殺し」に向かい合うケラーの心の揺れを描いた連作短篇集。,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4576072145,ローレンス・ブロック/田口俊樹,2022-01-09 03:42:03,2022-02-21 01:24:04,external,yahoo,1467,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4576072145.html,9784576072142,9784576072142,NULL,NULL,NULL
310763,NULL,13,太陽のかけら,,https://item-shopping.c.yimg.jp/i/j/honyaclubbook_9784635340342,大石明弘,2022-01-09 03:42:03,2022-02-21 01:24:05,external,yahoo,1615,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fhonyaclubbook%2F9784635340342.html,9784635340342,9784635340342,NULL,NULL,NULL
310765,NULL,13,旅の窓,沢木耕太郎もうひとつの旅の本。８１篇の小さな物語。,https://item-shopping.c.yimg.jp/i/j/netoff_0012372214,沢木耕太郎,2022-01-09 03:42:03,2022-02-21 01:24:05,external,yahoo,1251,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0012372214.html,9784344023765,9784344424630,NULL,NULL,NULL
310767,NULL,13,赤い博物館,警視庁付属犯罪資料館、通称「赤い博物館」の館長・緋色冴子はコミュニケーション能力は皆無だが、ずば抜けた推理力を持つ美女。そんな冴子の手足となって捜査を行うのは、部下の寺田聡。過去の事件の遺留品や資料を元に、難事件に挑む二人が立ち向かった先はー。予測不能なトリック駆使、著者渾身の最高傑作！,https://item-shopping.c.yimg.jp/i/j/boox_bk-416791137x,大山 誠一郎,2022-01-09 03:42:03,2022-02-21 01:24:05,external,yahoo,1544,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-416791137x.html,9784167911379,9784167911379,NULL,NULL,NULL
310769,NULL,13,そして誰も死ななかった,覆面作家・天城菖蒲から、絶海の孤島に建つ天城館に招待された五人の推理作家。しかし館に招待主の姿はなく、食堂には不気味な泥人形が並べられていた。それは十年前に大量死したミクロネシアの先住民族・奔拇族が儀式に用いた「ザビ人形」だった。不穏な空気が漂う中、五人全員がある女性と関わりを持っていたことが判明する。九年前に不可解な死を遂げた彼女に関わる人間が、なぜ今になってこの島に集められたのか。やがて作家たちは次々と奇怪を死を遂げ、そして誰もいなくなったとき、本当の「事件」の幕が開く。驚愕の本格推理。ミステリ界の鬼才が放つ、新世代の「そして誰もいなくなった」！,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4041121620,白井　智之,2022-01-09 03:42:03,2022-02-21 01:24:06,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4041121620.html,9784041084342,9784041121627,NULL,NULL,NULL
310771,NULL,13,マスカレード・イブ,ホテル・コルテシア大阪で働く山岸尚美は、ある客たちの仮面に気づく。一方、東京で発生した殺人事件の捜査に当たる新田浩介は、一人の男に目をつけた。事件の夜、男は大阪にいたと主張するが、なぜかホテル名を言わない。殺人の疑いをかけられてでも守りたい秘密とは何なのか。お客さまの仮面を守り抜くのが彼女の仕事なら、犯人の仮面を暴くのが彼の職務。二人が出会う前の、それぞれの物語。「マスカレード」シリーズ第２弾。,https://item-shopping.c.yimg.jp/i/j/netoff_0012049573,東野圭吾,2022-01-09 03:42:03,2022-02-21 01:24:07,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0012049573.html,9784087452167,9784087452167,NULL,NULL,NULL
